NC_Number,Common,Distance,Splitting,Migration,Duplicates,Deletions,Splits,Longest_Group,Total_Fusions,Group_Fusions,Inversions
NC_002516,Pseudomonas aeruginosa,30.34,0.00,0.88,0,1,0,7,0,0
NC_003197,Salmonella enterica,1.35,0.00,1.00,0,0,0,8,0,0
NC_003112,Neisseria meningitidis,41.40,0.50,0.25,0,2,4,2,0,0
NC_002947,Pseudomonas putida,32.41,0.38,0.38,0,2,3,3,0,0
NC_005085,Chromobacterium violaceum,41.09,0.12,0.25,0,5,1,2,0,0
NC_003295,Ralstonia solanacearum,41.09,0.00,0.25,0,6,0,2,0,0
NC_004459,Vibrio vulnificus,16.31,0.00,0.88,0,1,0,7,0,0
NC_003198,Salmonella enterica,1.35,0.00,1.00,0,0,0,8,0,0
NC_004603,Vibrio parahaemolyticus,16.58,0.00,0.88,0,1,0,7,0,0
NC_004347,Shewanella oneidensis,21.85,0.00,0.88,0,1,0,7,0,0
NC_002928,Bordetella parapertussis,43.15,0.12,0.25,0,5,1,2,0,0
NC_002929,Bordetella pertussis,42.91,0.12,0.25,0,5,1,2,0,0
NC_002927,Bordetella bronchiseptica,42.91,0.12,0.25,0,5,1,2,0,0
NC_011833,Buchnera aphidicola,18.27,0.00,0.88,0,1,0,7,0,0
NC_000913,Escherichia coli,0.00,0.00,1.00,0,0,0,8,0,0
NC_004757,Nitrosomonas europaea,40.71,0.38,0.25,0,2,3,2,0,0
NC_003143,Yersinia pestis,5.52,0.12,0.50,0,0,1,4,0,0
NC_002663,Pasteurella multocida,14.82,0.00,0.88,0,1,0,7,0,0
NC_004578,Pseudomonas syringae,32.52,0.12,0.25,0,5,1,2,0,0
NC_000907,Haemophilus influenzae,18.45,0.00,0.88,0,1,0,7,0,0
NC_004741,Shigella flexneri,0.00,0.00,1.00,0,0,0,8,0,0
