NC_Number,Common,Distance,Splitting,Migration,Duplicates,Deletions,Splits,Longest_Group,Total_Fusions,Group_Fusions,Inversions
NC_002678,Mesorhizobium loti,53.98,0.33,0.25,1,4,4,3,0,0
NC_002516,Pseudomonas aeruginosa,30.34,0.42,0.17,1,3,5,2,0,0
NC_003197,Salmonella enterica,1.35,0.25,0.58,1,1,3,7,0,0
NC_004310,Brucella suis,54.65,0.42,0.17,2,3,5,2,1,1
NC_003112,Neisseria meningitidis,41.40,0.33,0.25,0,5,4,3,0,0
NC_002947,Pseudomonas putida,32.41,0.42,0.17,1,3,5,2,0,0
NC_005085,Chromobacterium violaceum,41.09,0.50,0.17,2,3,6,2,1,1
NC_003295,Ralstonia solanacearum,41.09,0.50,0.17,1,3,6,2,1,1
NC_004917,Helicobacter hepaticus,74.29,0.33,0.25,1,3,4,3,0,0
NC_002163,Campylobacter jejuni,75.28,0.33,0.25,1,3,4,3,0,0
NC_003198,Salmonella enterica,1.35,0.25,0.58,1,1,3,7,0,0
NC_003047,Sinorhizobium meliloti,53.98,0.42,0.17,1,4,5,2,0,0
NC_003919,Xanthomonas axonopodis,36.49,0.42,0.25,0,4,5,3,0,0
NC_004347,Shewanella oneidensis,21.85,0.50,0.17,1,2,6,2,1,1
NC_004463,Bradyrhizobium japonicum,53.02,0.50,0.17,2,2,6,2,0,0
NC_002928,Bordetella parapertussis,43.15,0.42,0.17,3,3,5,2,0,0
NC_002929,Bordetella pertussis,42.91,0.42,0.17,3,3,5,2,0,0
NC_002488,Xylella fastidiosa,37.56,0.42,0.25,0,4,5,3,0,0
NC_002927,Bordetella bronchiseptica,42.91,0.50,0.17,3,3,6,2,0,0
NC_011833,Buchnera aphidicola,18.27,0.25,0.17,1,5,3,2,1,1
NC_005061,Candidatus Blochmannia,23.48,0.25,0.17,1,5,3,2,1,1
NC_007086,Xanthomonas campestris,36.60,0.50,0.17,0,4,6,2,1,1
NC_000913,Escherichia coli,0.00,0.00,1.00,0,0,0,12,0,0
NC_004757,Nitrosomonas europaea,40.71,0.58,0.17,2,3,7,2,0,0
NC_003143,Yersinia pestis,5.52,0.50,0.17,2,2,6,2,1,1
NC_004578,Pseudomonas syringae,32.52,0.25,0.25,1,4,3,3,0,0
NC_002696,Caulobacter crescentus,53.20,0.33,0.17,2,4,4,2,1,1
NC_003062,Agrobacterium tumefaciens,53.64,0.25,0.25,1,5,3,3,0,0
NC_005090,Wolinella succinogenes,72.26,0.17,0.67,2,2,2,8,0,0
NC_012441,Brucella melitensis,54.65,0.50,0.17,3,3,6,2,2,1
NC_004741,Shigella flexneri,0.00,0.42,0.33,2,0,5,4,1,1
